Selection	Association Name	Association Type	Significance
Cardiovascular Diseases	Dipyridamole	Drug	0.0006473027932759705
Cardiovascular Diseases	Febuxostat	Drug	0.0006475056583533288
Cardiovascular Diseases	2,4-thiazolidinedione	Drug	0.0006667596610624324
Cardiovascular Diseases	Nitrogen Dioxide	Drug	0.000672487990474446
Cardiovascular Diseases	Vitamin B 12	Drug	0.0006735804848938546
Cardiovascular Diseases	bipiperidyl mustard	Drug	0.00067599860124956
Cardiovascular Diseases	Nonsteroidal Antiinflammatory Drug	Drug	0.0006762608850872653
Cardiovascular Diseases	Anthracycline Antineoplastic Antibiotic	Drug	0.0006782529383299777
Cardiovascular Diseases	Lovastatin	Drug	0.0007058805596812545
Cardiovascular Diseases	Eplerenone	Drug	0.000707709669807578
Cardiovascular Diseases	Ezetimibe/Simvastatin	Drug	0.0007096447233921064
Cardiovascular Diseases	Pooled Blood Products	Drug	0.0007173893700526265
Cardiovascular Diseases	Sitagliptin	Drug	0.0007390057745382028
Cardiovascular Diseases	Bococizumab	Drug	0.0007414920918763815
Cardiovascular Diseases	Aspirin/Simvastatin/Atenolol/Ramipril/Thiazide Capsule	Drug	0.0007499027983584918
Cardiovascular Diseases	Pemafibrate	Drug	0.0007524098460061368
Cardiovascular Diseases	Sibutramine	Drug	0.00075483802970912
Cardiovascular Diseases	Canakinumab	Drug	0.0007611148324422468
Cardiovascular Diseases	Recombinant Parathyroid Hormone	Drug	0.0007759899301439927
Cardiovascular Diseases	Alogliptin	Drug	0.0007848482866020842
Cardiovascular Diseases	Thienopyridine Antiplatelet Agent	Drug	0.0008010343549764742
Cardiovascular Diseases	Atenolol	Drug	0.000809131420714141
Cardiovascular Diseases	Aliskiren	Drug	0.0008302948621080057
Cardiovascular Diseases	Dulaglutide	Drug	0.000832128820992476
Cardiovascular Diseases	Catechin	Drug	0.0008333028079717509
Cardiovascular Diseases	Orlistat	Drug	0.0008339496890151719
Cardiovascular Diseases	Ertugliflozin	Drug	0.000837860620743055
Cardiovascular Diseases	Finerenone	Drug	0.0008627326974073926
Cardiovascular Diseases	Omega-6 Fatty Acid	Drug	0.0008713944772858375
Cardiovascular Diseases	Clofibric Acid	Drug	0.0008823591697504758
Cardiovascular Diseases	Candesartan	Drug	0.0009037197563415985
Cardiovascular Diseases	Nebivolol	Drug	0.0009300471910581781
Cardiovascular Diseases	Lycopene	Drug	0.0009465988378661037
Cardiovascular Diseases	Recombinant Tumor Necrosis Factor Family Protein	Drug	0.000947740306757663
Cardiovascular Diseases	Dichloromethotrexate	Drug	0.0009868574855319094
Cardiovascular Diseases	Irbesartan	Drug	0.0010180139119629799
Cardiovascular Diseases	Adrenomedullin	Drug	0.001024962729134184
Cardiovascular Diseases	Albiglutide	Drug	0.0010275355280790232
Cardiovascular Diseases	tanshinone	Drug	0.001033054435694925
Cardiovascular Diseases	Omega-3-Acid Ethyl Esters	Drug	0.0010436741694056363
Cardiovascular Diseases	Epoprostenol	Drug	0.0010437488651957266
Cardiovascular Diseases	Pyridoxine	Drug	0.001052969559902959
Cardiovascular Diseases	Hydrochlorothiazide	Drug	0.0010792258200134801
Cardiovascular Diseases	Gemfibrozil	Drug	0.0010807188581064971
Cardiovascular Diseases	Tirofiban	Drug	0.001094393342635697
Cardiovascular Diseases	Lisinopril	Drug	0.0010983419735972313
Cardiovascular Diseases	Volanesorsen	Drug	0.0010997945285213927
Cardiovascular Diseases	Lixisenatide	Drug	0.0011181708561305147
Cardiovascular Diseases	Thromboxane A2	Drug	0.0011214151485196674
Cardiovascular Diseases	Zotarolimus	Drug	0.001134228612878277
Cardiovascular Diseases	Conjugated Estrogens	Drug	0.0011520927183652748
Cardiovascular Diseases	Everolimus	Drug	0.0011882013786082583
Cardiovascular Diseases	Darapladib	Drug	0.0011961620350924931
Cardiovascular Diseases	Dural Polyethylene Glycol-based Surgical Sealant	Drug	0.0011993273424405078
Cardiovascular Diseases	Carvedilol	Drug	0.0012151570959034676
Cardiovascular Diseases	Paricalcitol	Drug	0.0012273024600307448
Cardiovascular Diseases	Arachidonic Acid	Drug	0.0012305406030633304
Cardiovascular Diseases	Spironolactone	Drug	0.001258153827825073
Cardiovascular Diseases	Warfarin	Drug	0.0012590208902478468
Cardiovascular Diseases	Olmesartan	Drug	0.0012667944862185657
Cardiovascular Diseases	Malondialdehyde	Drug	0.0012839498694644379
Cardiovascular Diseases	Cinacalcet	Drug	0.0012871296736304025
Cardiovascular Diseases	Cilostazol	Drug	0.0013020416774580205
Cardiovascular Diseases	Obicetrapib	Drug	0.0013155800565532274
Cardiovascular Diseases	Chlorthalidone	Drug	0.0013356910165799067
Cardiovascular Diseases	Ivabradine	Drug	0.0013471160021085596
Cardiovascular Diseases	Exenatide	Drug	0.0013587704510874196
Cardiovascular Diseases	Cystathionine	Drug	0.0013840436467802773
Cardiovascular Diseases	Glutamic Acid	Drug	0.001393995405128745
Cardiovascular Diseases	Celecoxib	Drug	0.0014043023182871072
Cardiovascular Diseases	Raloxifene	Drug	0.0014406440263433368
Cardiovascular Diseases	acetovanillone	Drug	0.0014486339155313315
Cardiovascular Diseases	Nitroprusside	Drug	0.0014650290368822913
Cardiovascular Diseases	Cisplatin	Drug	0.0014958873773390968
Cardiovascular Diseases	Sulfur Dioxide	Drug	0.0015258086270198178
Cardiovascular Diseases	Valdecoxib	Drug	0.0015307276080128052
Cardiovascular Diseases	Bivalirudin	Drug	0.0015484002508006826
Cardiovascular Diseases	Metoprolol	Drug	0.0015824252054261784
Cardiovascular Diseases	Sargramostim	Drug	0.0015960913686792178
Cardiovascular Diseases	Acarbose	Drug	0.0015981981841281436
Cardiovascular Diseases	Agar	Drug	0.0016062523067899423
Cardiovascular Diseases	Levomefolic Acid	Drug	0.001689953181747911
Cardiovascular Diseases	Aleglitazar	Drug	0.0016965222256149826
Cardiovascular Diseases	Vitamin K 1	Drug	0.0017149357676215476
Cardiovascular Diseases	Thrombin	Drug	0.0017546050593846756
Cardiovascular Diseases	Varenicline	Drug	0.0017561963319759485
Cardiovascular Diseases	Tibolone	Drug	0.001757508530064914
Cardiovascular Diseases	homocysteine thiolactone	Drug	0.0017575542781562547
Cardiovascular Diseases	Saline	Drug	0.001761792311107414
Cardiovascular Diseases	3-Nitrotyrosine	Drug	0.0018277515097165618
Cardiovascular Diseases	Sildenafil	Drug	0.0018404954987691314
Cardiovascular Diseases	Bezafibrate	Drug	0.0019283814830783896
Cardiovascular Diseases	Linagliptin	Drug	0.0019342650271588842
Cardiovascular Diseases	Enalaprilat	Drug	0.0019442628896726346
Cardiovascular Diseases	3,3'-Dichlorobenzidine	Drug	0.0019577455579872327
Cardiovascular Diseases	Ziltivekimab	Drug	0.0019831768589961296
Cardiovascular Diseases	Technetium Tc 99m Sestamibi	Drug	0.0019832410505219978
Cardiovascular Diseases	Indapamide	Drug	0.0020406853428732016
Cardiovascular Diseases	Laropiprant	Drug	0.002040758971643417
Cardiovascular Diseases	3,4-dihydroxyphenyllactic acid	Drug	0.002078545086988085
Cardiovascular Diseases	Interferon-gamma	Drug	0.0020800007650535308
Cardiovascular Diseases	Gliclazide	Drug	0.002083435587206999
Cardiovascular Diseases	Glimepiride	Drug	0.002087244297844426
Cardiovascular Diseases	nattokinase	Drug	0.0021035282860609587
Cardiovascular Diseases	Vitamin K	Drug	0.002124955117110306
Cardiovascular Diseases	Vorapaxar	Drug	0.0021497630724876273
Cardiovascular Diseases	Morphine	Drug	0.0021619537833505766
Cardiovascular Diseases	Bisoprolol	Drug	0.002186726242181864
Cardiovascular Diseases	Lemildipine	Drug	0.002213600068227916
Cardiovascular Diseases	Nateglinide	Drug	0.0022376567873855563
Cardiovascular Diseases	Thymidine	Drug	0.0022544834259749878
Cardiovascular Diseases	Iboctadekin	Drug	0.0022600408505042487
Cardiovascular Diseases	Eptifibatide	Drug	0.0022754430417414612
Cardiovascular Diseases	Multivitamin	Drug	0.0022799115357795456
Cardiovascular Diseases	Equol	Drug	0.002282792518278576
Cardiovascular Diseases	NG-Nitroarginine Methyl Ester	Drug	0.002283073176396523
Cardiovascular Diseases	Leridistim	Drug	0.0022996415119566184
Cardiovascular Diseases	Tirzepatide	Drug	0.002312654388288152
Cardiovascular Diseases	AST 120	Drug	0.0023891355592402814
Cardiovascular Diseases	Phenylephrine	Drug	0.0024100084717415186
Cardiovascular Diseases	Nicotine Replacement Agent	Drug	0.00245399669466835
Cardiovascular Diseases	Vardenafil	Drug	0.0024595839809979096
Cardiovascular Diseases	Coenzyme Q10	Drug	0.0024638488874967656
Cardiovascular Diseases	Ketamine	Drug	0.0024733892426874954
Cardiovascular Diseases	Dexrazoxane	Drug	0.002546507533384284
Cardiovascular Diseases	Polyethylene Glycols	Drug	0.002551234315399188
Cardiovascular Diseases	Fluorides	Drug	0.0025563474249694846
Cardiovascular Diseases	Omega-3-carboxylic Acids	Drug	0.0025871932002780587
Cardiovascular Diseases	Quercetin	Drug	0.0025906625232859745
Cardiovascular Diseases	salvianolic acid B	Drug	0.0025984980563706988
Cardiovascular Diseases	N-Methylaspartate	Drug	0.002606311653886901
Cardiovascular Diseases	Colesevelam	Drug	0.002609815510276312
Cardiovascular Diseases	Rimonabant	Drug	0.0026119141209280743
Cardiovascular Diseases	Aldesleukin	Drug	0.0026347823764304233
Cardiovascular Diseases	Soy Protein Isolate	Drug	0.0026416165044463535
Cardiovascular Diseases	Serum Albumin, Bovine	Drug	0.002697839830333941
Cardiovascular Diseases	Abacavir	Drug	0.0027012535990922544
Cardiovascular Diseases	Ascorbic Acid	Drug	0.0027030642103200134
Cardiovascular Diseases	Cholecalciferol	Drug	0.002716509188749818
Cardiovascular Diseases	Tetracycline	Drug	0.002719139564447674
Cardiovascular Diseases	Hydroxytyrosol	Drug	0.002723580377831999
Cardiovascular Diseases	Penicillin G	Drug	0.0027394568301885784
Cardiovascular Diseases	Cotinine	Drug	0.0027426446198023885
Cardiovascular Diseases	Medroxyprogesterone	Drug	0.002750786459722676
Cardiovascular Diseases	Flavonoid	Drug	0.0027511672744705367
Cardiovascular Diseases	Daidzein	Drug	0.0027579285203512827
Cardiovascular Diseases	Topical Piperidine Nitroxide MTS-01	Drug	0.002758359897191923
Cardiovascular Diseases	Prednisolone	Drug	0.0027698150525297996
Cardiovascular Diseases	Gamma-Aminobutyric Acid	Drug	0.002782172643301203
Cardiovascular Diseases	Tissue Plasminogen Activator	Drug	0.0028111115244942764
Cardiovascular Diseases	Methane	Drug	0.0028180272762669436
Cardiovascular Diseases	Trandolapril	Drug	0.0028183378643147293
Cardiovascular Diseases	Dexamethasone	Drug	0.002825209794301032
Cardiovascular Diseases	Sapropterin	Drug	0.002842484426976317
Cardiovascular Diseases	Diltiazem	Drug	0.0028661821411326395
Cardiovascular Diseases	Formaldehyde	Drug	0.002875533442109139
Cardiovascular Diseases	Tributyrin	Drug	0.0028793966927190533
Cardiovascular Diseases	Dietary Phosphorus	Drug	0.0028821466487856506
Cardiovascular Diseases	Linoleic Acid	Drug	0.002894884388607808
Cardiovascular Diseases	Allopurinol	Drug	0.002901761345148891
Cardiovascular Diseases	Ferrous Sulfate	Drug	0.0029024545880393503
Cardiovascular Diseases	Dietary Magnesium	Drug	0.0029195937019002613
Cardiovascular Diseases	Cangrelor	Drug	0.0029391418737877936
Cardiovascular Diseases	Hydrogen Sulfide	Drug	0.0029435290163198195
Cardiovascular Diseases	Chloramphenicol	Drug	0.002951235699460151
Cardiovascular Diseases	Olezarsen	Drug	0.002995340072447299
Cardiovascular Diseases	Chlorophyll A	Drug	0.003000967839668553
Cardiovascular Diseases	Fluorouracil	Drug	0.0030069237551845636
Cardiovascular Diseases	Eprosartan	Drug	0.003034574317789318
Cardiovascular Diseases	puerarin	Drug	0.0030558157654546384
Cardiovascular Diseases	3,4-Methylenedioxyamphetamine	Drug	0.0031484711464694892
Cardiovascular Diseases	Cyclic AMP	Drug	0.00316709082170111
Cardiovascular Diseases	Epidermal Growth Factor	Drug	0.0031692263897866797
Cardiovascular Diseases	Cyclophosphamide	Drug	0.0031741363725859215
Cardiovascular Diseases	Varespladib	Drug	0.0031944902400485877
Cardiovascular Diseases	Technetium Tc-99m Tetrofosmin	Drug	0.003220790625687982
Cardiovascular Diseases	Doxazosin	Drug	0.003230646955548523
Cardiovascular Diseases	Rivaroxaban	Drug	0.0032404464683295888
Cardiovascular Diseases	astragaloside A	Drug	0.0032436584290150084
Cardiovascular Diseases	Sacubitril/Valsartan	Drug	0.0032494629064897377
Cardiovascular Diseases	Hepatitis B Vaccine	Drug	0.003254948678771802
Cardiovascular Diseases	Lanthanum Carbonate	Drug	0.003261523536614852
Cardiovascular Diseases	iodofiltic acid	Drug	0.0032729331930384255
Cardiovascular Diseases	Inclacumab	Drug	0.0032782611007976204
Cardiovascular Diseases	Carnitine	Drug	0.0032925184483681776
Cardiovascular Diseases	2,3-bis(3'-hydroxybenzyl)butyrolactone	Drug	0.0033030745925150483
Cardiovascular Diseases	Sheng-Mai San	Drug	0.0033606232966054157
Cardiovascular Diseases	Ozone	Drug	0.0033636965109243417
Cardiovascular Diseases	Ciprofloxacin	Drug	0.003419462498546106
Cardiovascular Diseases	Drospirenone	Drug	0.003423676176198122
Cardiovascular Diseases	oil red O	Drug	0.003429546793389871
Cardiovascular Diseases	Smokeless Tobacco	Drug	0.0034312563723192207
Cardiovascular Diseases	LIPASE	Drug	0.003431529773863031
Cardiovascular Diseases	Ethylene	Drug	0.003441958673233754
Cardiovascular Diseases	dan-shen root extract	Drug	0.0034656149717466667
Cardiovascular Diseases	phenylacetylglutamine	Drug	0.0034672275371998083
Cardiovascular Diseases	Nifedipine	Drug	0.0034825313998583384
Cardiovascular Diseases	Muramidase	Drug	0.003493991297476433
Cardiovascular Diseases	Muraglitazar	Drug	0.0034940075518100364
Cardiovascular Diseases	Cinaciguat	Drug	0.003510209829180166
Cardiovascular Diseases	Clupanodonic Acid	Drug	0.003548335536079581
Cardiovascular Diseases	Sacubitril	Drug	0.003555352836032614
Cardiovascular Diseases	Captopril	Drug	0.0035807051333356693
Cardiovascular Diseases	Lorcaserin	Drug	0.003593569834159109
Cardiovascular Diseases	Ampicillin	Drug	0.0036064511875780825
Cardiovascular Diseases	Penicillin Antibiotic	Drug	0.003609467282972881
Cardiovascular Diseases	sortilin	Drug	0.00363479691191791
Cardiovascular Diseases	Rifampin	Drug	0.003680791214259598
Cardiovascular Diseases	Insulin Glargine	Drug	0.0036883564776218633
Cardiovascular Diseases	Dehydroepiandrosterone	Drug	0.0037084168562575115
Cardiovascular Diseases	Sotagliflozin	Drug	0.0037427820838196093
Cardiovascular Diseases	Streptomycin	Drug	0.0037461553182414095
Cardiovascular Diseases	Tadalafil	Drug	0.003771376331985736
Cardiovascular Diseases	Methylene Chloride	Drug	0.003795985011612331
Cardiovascular Diseases	Interferon Alfa-N1	Drug	0.0038371011451894996
Cardiovascular Diseases	Vancomycin	Drug	0.0038683032116868217
Cardiovascular Diseases	Etoricoxib	Drug	0.00387137762968714
Cardiovascular Diseases	Efpeglenatide	Drug	0.003872112829358557
Cardiovascular Diseases	Galactose	Drug	0.0038751600519670282
Cardiovascular Diseases	Acetic Acid	Drug	0.00389303920279087
Cardiovascular Diseases	Corticotropin	Drug	0.003894689653332573
Cardiovascular Diseases	Trastuzumab	Drug	0.0039069936204674666
Cardiovascular Diseases	pentosidine	Drug	0.003910737631696683
Cardiovascular Diseases	GONADOTROPIN, CHORIONIC	Drug	0.0039148194253517815
Cardiovascular Diseases	Desogestrel	Drug	0.003918051955026124
Cardiovascular Diseases	Bupropion	Drug	0.00392407728683727
Cardiovascular Diseases	Campesterol	Drug	0.00393022713148242
Cardiovascular Diseases	Fosinopril	Drug	0.003939445077953085
Cardiovascular Diseases	Fluorescein	Drug	0.003962917087691621
Cardiovascular Diseases	Probucol	Drug	0.004018307669996964
Cardiovascular Diseases	Gentamicin	Drug	0.004030687522459453
Cardiovascular Diseases	Lithium Carbonate	Drug	0.00403732142667486
Cardiovascular Diseases	Aspartic Acid	Drug	0.004046580783910508
Cardiovascular Diseases	Gemcabene	Drug	0.004082070240850103
Cardiovascular Diseases	Epigallocatechin Gallate	Drug	0.004115070870543874
Cardiovascular Diseases	Tyrosine	Drug	0.004156363121161523
Cardiovascular Diseases	Amphotericin B	Drug	0.0041744716319764225
Cardiovascular Diseases	Cerivastatin	Drug	0.004249779942719803
Cardiovascular Diseases	Amnion-derived Cellular Cytokine Solution	Drug	0.004260670686579184
Cardiovascular Diseases	2-(6-(5-chloro-2-methoxyphenyl)-4-oxo-2-thioxo-3,4-dihydropyrimidin-1(2H)-yl)acetamide	Drug	0.00428184049619073
Cardiovascular Diseases	cryptotanshinone	Drug	0.004287790425574879
Cardiovascular Diseases	Zamicastat	Drug	0.004314799419184459
Cardiovascular Diseases	Bradykinin	Drug	0.004318415761007392
Cardiovascular Diseases	Lasmiditan	Drug	0.0043733669468929565
Cardiovascular Diseases	Chitosan	Drug	0.004380992834320302
Cardiovascular Diseases	Human Growth Hormone	Drug	0.004392701857931496
Cardiovascular Diseases	Dimethyl Sulfoxide	Drug	0.004433627077949817
Cardiovascular Diseases	Elaidic Acid	Drug	0.004434358711375448
Cardiovascular Diseases	Lysine	Drug	0.004436282378193329
Cardiovascular Diseases	Naloxone	Drug	0.004438722234052345
Cardiovascular Diseases	Norethindrone	Drug	0.004496851659265327
Cardiovascular Diseases	Edetic Acid	Drug	0.004502922175323319
Cardiovascular Diseases	Interleukin-4	Drug	0.0045353412974066
Cardiovascular Diseases	Berberine	Drug	0.0046034153016566845
Cardiovascular Diseases	Luteinizing Hormone	Drug	0.004609198039125457
Cardiovascular Diseases	Cycloheximide	Drug	0.004639691813259551
Cardiovascular Diseases	Isoniazid	Drug	0.004644566950267828
Cardiovascular Diseases	Hyaluronic Acid	Drug	0.004645126426726865
Cardiovascular Diseases	Ethylene Glycol	Drug	0.004662021229378145
Cardiovascular Diseases	AMYLASE	Drug	0.004676602809212907
Cardiovascular Diseases	Digoxin	Drug	0.004694910090501353
Cardiovascular Diseases	Durapatite	Drug	0.0047095174461714495
Cardiovascular Diseases	3-Chlorotyrosine	Drug	0.004722653426519269
Cardiovascular Diseases	pyridine	Drug	0.00474286927092685
Cardiovascular Diseases	Therapeutic Angiotensin-(1-7)	Drug	0.004784648021713868
Cardiovascular Diseases	Nicorandil	Drug	0.004823109358915587
Cardiovascular Diseases	Glutamine	Drug	0.004857045621507149
Cardiovascular Diseases	Phenylalanine	Drug	0.004957558615779329
Cardiovascular Diseases	Ammonium Lauryl Sulfate	Drug	0.004969937385415357
Cardiovascular Diseases	Somatostatin	Drug	0.004986974955627073
Cardiovascular Diseases	Degarelix	Drug	0.005000274609452373
Cardiovascular Diseases	Prothrombin	Drug	0.005006779233796842
Cardiovascular Diseases	Neopterin	Drug	0.005015006190109979
Cardiovascular Diseases	15-Hydroxy-11 alpha,9 alpha-(epoxymethano)prosta-5,13-dienoic Acid	Drug	0.005019786203608935
Cardiovascular Diseases	Betaine	Drug	0.0050249180102845395
Cardiovascular Diseases	Erythromycin	Drug	0.005032634706034523
Cardiovascular Diseases	Lenomorelin	Drug	0.005032922701952206
Cardiovascular Diseases	Cilnidipine	Drug	0.005035660640080461
Cardiovascular Diseases	Polymethyl Methacrylate	Drug	0.005047839006753658
Cardiovascular Diseases	Acetone	Drug	0.005048320559464862
Cardiovascular Diseases	Vincristine	Drug	0.005098506335181087
Cardiovascular Diseases	Tetranitromethane	Drug	0.0051082803632323545
Cardiovascular Diseases	Naproxen	Drug	0.005115315905550787
Cardiovascular Diseases	Romosozumab	Drug	0.005189867692418272
Cardiovascular Diseases	8,11,14-Eicosatrienoic Acid	Drug	0.0051899955084495535
Cardiovascular Diseases	polyacrylamide	Drug	0.005219607946788569
Cardiovascular Diseases	Losmapimod	Drug	0.005222260251280902
Cardiovascular Diseases	Trimetazidine	Drug	0.00523237863817136
Cardiovascular Diseases	Paraffin	Drug	0.0052445353946188305
Cardiovascular Diseases	Therapeutic Immune Globulin	Drug	0.005268725710457153
Cardiovascular Diseases	Methylene Blue	Drug	0.0052699401330530155
Cardiovascular Diseases	Nitric Oxide Synthase Inhibitor	Drug	0.005272959666268596
Cardiovascular Diseases	Plasminogen	Drug	0.005363664731761235
Cardiovascular Diseases	Alpha-carotene	Drug	0.005395698282708418
Cardiovascular Diseases	cysteinylglycine	Drug	0.005398208899398259
Cardiovascular Diseases	azafrin	Drug	0.00542846377920919
Cardiovascular Diseases	Tretinoin	Drug	0.005431979195148348
Cardiovascular Diseases	Serelaxin	Drug	0.0054578694066976866
Cardiovascular Diseases	Dextrans	Drug	0.0054883194072185325
Cardiovascular Diseases	Etoposide	Drug	0.0055234169691853515
Cardiovascular Diseases	Regadenoson	Drug	0.0055329909898865475
Cardiovascular Diseases	Omapatrilat	Drug	0.00554992805006703
Cardiovascular Diseases	Gastric Inhibitory Polypeptide	Drug	0.005592898346130091
Cardiovascular Diseases	Therapeutic Corticosteroid	Drug	0.005594954257081906
Cardiovascular Diseases	Gamma-Tocopherol	Drug	0.005605483648726748
Cardiovascular Diseases	Methylprednisolone	Drug	0.005607561514680938
