Selection	Association Name	Association Type	Significance
CAV1	Recombinant Interleukin-6	Drug	0.005979428401097292
CAV1	UROKINASE	Drug	0.0060125043601472914
CAV1	molybdenum chloride	Drug	0.006045475864879417
CAV1	GW 1929	Drug	0.006231307060943056
CAV1	2-methyltetrahydrofuran	Drug	0.006287558818931483
CAV1	Bradykinin	Drug	0.006356996949726951
CAV1	2,2'-(hydroxynitrosohydrazono)bis-ethanamine	Drug	0.006452738401703005
CAV1	1,4-Dioxane	Drug	0.006465882130721726
CAV1	Acetylene	Drug	0.006573269095358522
CAV1	Ado-Trastuzumab Emtansine	Drug	0.006577455446041953
CAV1	Hydrogen Peroxide	Drug	0.006617474173324269
CAV1	Glimepiride	Drug	0.006695787336074559
CAV1	fluoroboric acid	Drug	0.00672815440512403
CAV1	Therapeutic Insulin	Drug	0.0068597305141931625
CAV1	4-cyanobenzoic acid	Drug	0.006942891882566161
CAV1	1,3-Butadiene	Drug	0.007080595967690738
CAV1	oil red O	Drug	0.007087357058595277
CAV1	Fulvestrant	Drug	0.007175634834256795
CAV1	selenium tetrachloride	Drug	0.007185719256169778
CAV1	Isradipine	Drug	0.007275082161909072
CAV1	acetylacetone	Drug	0.007323737088790029
CAV1	azobis(isobutyronitrile)	Drug	0.007363984353129729
CAV1	quinoline	Drug	0.007377222273579689
CAV1	Nitroarginine	Drug	0.007397875240134523
CAV1	disodium (R,R)-5-(2-((2-(3-chlorophenyl)-2-hydroxyethyl)-amino)propyl)-1,3-benzodioxole-2,3-dicarboxylate	Drug	0.0074208130887370135
CAV1	4-aminobenzonitrile	Drug	0.007428776971256288
CAV1	PD 180970	Drug	0.007428776971256288
CAV1	4-methylpiperidine	Drug	0.007428776971256288
CAV1	tricyclodecane-9-yl-xanthogenate	Drug	0.007520029865945732
CAV1	trimethylsilyldiazomethane	Drug	0.00753957384573991
CAV1	perchlorate	Drug	0.007599713314430539
CAV1	Okadaic Acid	Drug	0.007662994754818987
CAV1	GW 274150	Drug	0.007672065274261662
CAV1	Adenovirus Vector	Drug	0.007940784211493988
CAV1	allyl acetate	Drug	0.007978575514805844
CAV1	Methyl Methanesulfonate	Drug	0.00798500428891151
CAV1	AKT Inhibitor	Drug	0.007987373126419239
CAV1	salicylaldehyde	Drug	0.008007984011119917
CAV1	4-dimethylaminopyridine	Drug	0.008034929821365975
CAV1	diazonamide A	Drug	0.00815933463133705
CAV1	Palifosfamide	Drug	0.008167167398159569
CAV1	Recombinant Tumor Necrosis Factor Family Protein	Drug	0.008168705724573812
CAV1	3-beta-(2-(diethylamino)ethoxy)androst-5-en-17-one	Drug	0.008372254370001938
CAV1	N-hydroxyphthalimide	Drug	0.008372254370001938
CAV1	Prolinethiuramdisulfide	Drug	0.008372254370001938
CAV1	VSV-GP BI 1831169	Drug	0.008403316179844546
CAV1	Sphingosine	Drug	0.008413065178192451
CAV1	squalestatin 1	Drug	0.008419042718686608
CAV1	Pyrazole	Drug	0.008556918346267275
CAV1	Ferrous Sulfate	Drug	0.008576415696890228
CAV1	Zofenoprilat	Drug	0.008647529305146822
CAV1	Ryanodine	Drug	0.008727644613558336
CAV1	latrunculin B	Drug	0.008758868622949858
CAV1	1,2-dimyristoylphosphatidylethanolamine	Drug	0.008806068837148314
CAV1	benzil	Drug	0.008806653740153582
CAV1	Reducing Excipient	Drug	0.008879274887723203
CAV1	tetrahydroneopterin	Drug	0.008891974255248174
CAV1	2-methylcyclohexanone	Drug	0.008891974255248174
CAV1	2-hydroxypyridine	Drug	0.008907281793329424
CAV1	diazene	Drug	0.00901008588347061
CAV1	4-toluenesulfonyl chloride	Drug	0.009050834815333414
CAV1	Prostate Health Cocktail Dietary Supplement	Drug	0.009086757977894745
CAV1	Rosiglitazone	Drug	0.009114665762001744
CAV1	iodobenzene	Drug	0.009160524255489898
CAV1	penehyclidine	Drug	0.009240960294372552
CAV1	cyclooctane	Drug	0.009240960294372552
CAV1	4-methoxystyrene	Drug	0.009381560623441197
CAV1	diisobutylaluminum	Drug	0.009622027983233942
CAV1	4-fluoroaniline	Drug	0.009626702539118712
CAV1	Phosphatidylinositide 3-Kinase Inhibitor	Drug	0.009629814681491445
CAV1	pentane	Drug	0.009739822179969876
CAV1	4-vinylbenzoic acid	Drug	0.009872077274767946
CAV1	pyrazinoic acid	Drug	0.009916484332905616
CAV1	propiolic acid	Drug	0.00994041834387086
CAV1	ammonium iodide	Drug	0.01006798726425728
CAV1	Ethylene	Drug	0.010102320130135905
CAV1	benzeneboronic acid	Drug	0.010309792625685408
CAV1	Carbachol	Drug	0.0104386515859211
CAV1	3,4,3',4'-tetrachlorobiphenyl	Drug	0.010650446716351828
CAV1	Cupric Chloride	Drug	0.010672905650303946
CAV1	multidrug resistance-associated protein 1	Drug	0.010849258900057787
CAV1	intybin	Drug	0.01085590941353352
CAV1	Estradiol	Drug	0.010872966550591038
CAV1	thioacetic acid	Drug	0.010900159611428584
CAV1	Amiloride	Drug	0.010907027074760413
CAV1	Chloroquine	Drug	0.011045469273363476
CAV1	Recombinant Transforming Growth Factor	Drug	0.011148825726116258
CAV1	platinum tetrachloride	Drug	0.011221603639459928
CAV1	dicobalt octacarbonyl	Drug	0.011349228907039932
CAV1	Oleic Acid	Drug	0.011391172361355218
CAV1	2-acetylpyridine	Drug	0.011414838846871141
CAV1	phorbol	Drug	0.011449455202873
CAV1	2-propylamine	Drug	0.011457209748684104
CAV1	propylene	Drug	0.011564145751201498
CAV1	imidazole	Drug	0.011643613199671514
CAV1	3-Nitrotyrosine	Drug	0.011721279513244037
CAV1	bafilomycin A1	Drug	0.011762012149065021
CAV1	Cyclopentanes	Drug	0.011790381664995745
CAV1	NS 1619	Drug	0.011816418502219591
CAV1	Cysteine	Drug	0.011825506126161248
CAV1	3-hexanone	Drug	0.011843486695845614
CAV1	cyclohexene	Drug	0.011868384899432474
CAV1	cuprous iodide	Drug	0.011996209126080301
CAV1	Dimethylformamide	Drug	0.012268992432075831
CAV1	1,2-cyclohexanediamine	Drug	0.012295302789438392
CAV1	pinacolone	Drug	0.01233868479576494
CAV1	2-amino-5-mercapto-1,3,4-thiadiazole	Drug	0.01233868479576494
CAV1	Technetium TC-99m	Drug	0.012382124700337994
CAV1	Phenylephrine	Drug	0.01245635272667842
CAV1	Thiourea	Drug	0.012470398113459069
CAV1	Chloroxine	Drug	0.012586637093739193
CAV1	Paclitaxel	Drug	0.01267269717073837
CAV1	Benzyl Alcohol	Drug	0.01267385602955031
CAV1	propargyl alcohol	Drug	0.012720508513748813
CAV1	RV 538	Drug	0.012739093525102522
CAV1	lactucin	Drug	0.012834825227752028
CAV1	cyclohexanone	Drug	0.012954127840072178
CAV1	Calomel	Drug	0.012970928461423344
CAV1	ERK Inhibitor	Drug	0.0129714069136529
CAV1	2-aminothiazoline	Drug	0.013083249451228334
CAV1	4-bromoaniline	Drug	0.013083249451228334
CAV1	methyl levulinate	Drug	0.013083249451228334
CAV1	phenyltrimethoxysilane	Drug	0.013083249451228334
CAV1	Hydrazobenzene	Drug	0.013083249451228334
CAV1	duroquinone	Drug	0.013166481364086291
CAV1	chlorobenzene	Drug	0.013457523058357424
CAV1	Maytansine	Drug	0.013467254750299307
CAV1	Citrulline	Drug	0.01361808154178592
CAV1	Dasatinib	Drug	0.013659299185922763
CAV1	Trifluoroacetic Acid	Drug	0.013796242288872034
CAV1	thermozymocidin	Drug	0.013878255477794291
CAV1	Recombinant GRO1 Protein	Drug	0.014079312319586285
CAV1	2-vanillin	Drug	0.014215219697237168
CAV1	aniline	Drug	0.014305233940298341
CAV1	Fluorescein-5-isothiocyanate	Drug	0.014363829872818484
CAV1	Menogaril	Drug	0.014484749089066669
CAV1	Mequinol	Drug	0.014610573159943076
CAV1	ceric ammonium nitrate	Drug	0.014742610451604703
CAV1	trans-1,4-Bis(2-chlorobenzaminomethyl)cyclohexane Dihydrochloride	Drug	0.014808676575611109
CAV1	tribromoacetic acid	Drug	0.014828850876213827
CAV1	7,3'-dihydroxy-4'-methoxyisoflavone	Drug	0.014957183632307344
CAV1	Monocarboxylate Transporter 1 Inhibitor AZD3965	Drug	0.015079172977573921
CAV1	paxilline	Drug	0.015081265190070234
CAV1	Tetradecanoylphorbol Acetate	Drug	0.015100487842967317
CAV1	piperidine	Drug	0.015157684729129282
CAV1	tetramethylthiourea	Drug	0.01532973346382162
CAV1	Zinc Chloride	Drug	0.01556085922254853
CAV1	2-chloranil	Drug	0.01558053259163522
CAV1	barban	Drug	0.015736936057204245
CAV1	diazoacetic ester	Drug	0.015936661077411197
CAV1	HPPH	Drug	0.016069970910626896
CAV1	cyclohexanone oxime	Drug	0.016082847800313996
CAV1	diethyl sulfide	Drug	0.016082847800313996
CAV1	EGFR/HER1/HER2 Inhibitor PKI166	Drug	0.016082847800313996
CAV1	pH Modifying Excipient	Drug	0.016082847800313996
CAV1	2-chloro-N-(4-chlorobiphenyl-2-yl)nicotinamide	Drug	0.01613667382546098
CAV1	tert-Butylhydroperoxide	Drug	0.01614509266703528
CAV1	Annexin A5	Drug	0.016286666816038197
CAV1	Motavizumab	Drug	0.016334364396177872
CAV1	Allogeneic Adipose-derived Mesenchymal Stem Cells	Drug	0.016334364396177872
CAV1	2,2'-dipyridyl disulfide	Drug	0.016537564390131092
CAV1	mesitylene	Drug	0.01655126521207378
CAV1	7-ketocholesterol	Drug	0.016556431690077013
CAV1	thiophenol	Drug	0.01672521515075982
CAV1	Omega-3 Fatty Acid	Drug	0.016776269545225445
CAV1	dimethyl protoporphyrin IX	Drug	0.01683811686092195
CAV1	4-cyanophenol	Drug	0.01683811686092195
CAV1	violuric acid	Drug	0.01683811686092195
CAV1	Rhenium Re 186	Drug	0.01687252319516907
CAV1	Lovastatin	Drug	0.016995594311003632
CAV1	trimethyl(trifluoromethyl)silane	Drug	0.017090353246779395
CAV1	Recombinant Interleukin-1-beta	Drug	0.01709866131548071
CAV1	Heparinase	Drug	0.017236172075291652
CAV1	diglyme	Drug	0.017342819040488507
CAV1	RH 414	Drug	0.01759554762038983
CAV1	Fluvastatin	Drug	0.01771861691893947
CAV1	benzothiazole	Drug	0.018020930511630985
CAV1	9-methylguanine	Drug	0.01810170586029705
CAV1	duhuo	Drug	0.01810170586029705
CAV1	ethylisopropylamiloride	Drug	0.018146263290765553
CAV1	Glutathione	Drug	0.018212474090309374
CAV1	Tropolone	Drug	0.018414423623269775
CAV1	Saracatinib	Drug	0.018423740998315438
CAV1	Geldanamycin	Drug	0.01857812257103505
CAV1	bromoethane	Drug	0.018608830047680464
CAV1	manganese carbonate	Drug	0.018608830047680464
CAV1	phenylglycidyl ether	Drug	0.01886275502350286
CAV1	Roxithromycin	Drug	0.019035973650524063
CAV1	Trastuzumab	Drug	0.019072238860906452
CAV1	Hydrazine	Drug	0.01907948578879667
CAV1	Serum Albumin, Bovine	Drug	0.01908994073641172
CAV1	N-(3-N-(benzyloxycarbonyl)amino-1-carboxypropyl)leucyl-O-methyltyrosine N-methylamide	Drug	0.019116922269055227
CAV1	2-(4-amylcinnamoyl)amino-4-chlorobenzoic acid	Drug	0.019116922269055227
CAV1	Cyclohexane	Drug	0.019953111652743556
CAV1	Adenosine Triphosphate	Drug	0.020090385242939615
CAV1	Inositol	Drug	0.02013954797444639
CAV1	Furan	Drug	0.02035304884204973
CAV1	duocarmycin SA	Drug	0.020391401712295084
CAV1	laurdan	Drug	0.020604038331531314
CAV1	Chloropyramine	Drug	0.02064702808265259
CAV1	Sphingosine 1-Phosphate	Drug	0.020707007487272718
CAV1	N(G)-iminoethylornithine	Drug	0.020748520972891076
CAV1	3-((3,5-bis(trifluoromethyl)phenyl)methyloxy)-2-phenylpiperidine	Drug	0.02090289856135824
CAV1	benzimidazole	Drug	0.020949426093121344
CAV1	benzyl bromide	Drug	0.02095548281519378
CAV1	Bromosuccinimide	Drug	0.021147262050618322
CAV1	Miriplatin	Drug	0.021159013412421854
CAV1	1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid	Drug	0.02120818935590113
CAV1	benzotriazole	Drug	0.02126649697110094
CAV1	Diprenorphine	Drug	0.02136185620876131
CAV1	zinc bromide	Drug	0.02141537290019226
CAV1	latrunculin A	Drug	0.021442262431773444
CAV1	BQ 788	Drug	0.021445679805209693
CAV1	Colforsin	Drug	0.021592226660068017
CAV1	Ouabain	Drug	0.02161621803344586
CAV1	Adamantane	Drug	0.02163848414296632
CAV1	Ferroquine	Drug	0.021671977289357883
CAV1	methylcyclohexane	Drug	0.021925274370401288
CAV1	1-octene	Drug	0.022273219412881018
CAV1	Semaxanib	Drug	0.022358864469548656
CAV1	Recombinant 70-kD Heat-Shock Protein	Drug	0.02236652181936164
CAV1	4-methylmorpholine N-oxide	Drug	0.022443262517214145
CAV1	dimethylzinc	Drug	0.022443262517214145
CAV1	Zileuton	Drug	0.022559436188975962
CAV1	Doconexent	Drug	0.02256154775639629
CAV1	benzoylacetone	Drug	0.02270084916565366
CAV1	Incadronic Acid	Drug	0.022958682044041667
CAV1	cyclohexene oxide	Drug	0.023181818267068038
CAV1	hexamethylsilazane	Drug	0.023251947141311756
CAV1	Losartan	Drug	0.02330647026132352
CAV1	Decitabine	Drug	0.023529328957039828
CAV1	stannic chloride	Drug	0.023603100402110472
CAV1	glycyl-glycyl-glycyl-glycine	Drug	0.023733660727977782
CAV1	butyllithium	Drug	0.023733660727977782
CAV1	Apabetalone	Drug	0.023733660727977782
CAV1	dichloroacetonitrile	Drug	0.02399248119695881
CAV1	ruscogenin	Drug	0.024251549233007517
CAV1	Myristic Acid	Drug	0.024356062679079273
CAV1	chlorotrifluoroethylene	Drug	0.024510865104581364
CAV1	black cohosh root extract	Drug	0.024510865104581364
CAV1	Porcupine Inhibitor WNT974	Drug	0.024770429080483568
CAV1	benzophenone	Drug	0.024958556649856824
CAV1	morpholine	Drug	0.025000154788487723
CAV1	diketene	Drug	0.025030241429863587
CAV1	Somatostatin Antagonist	Drug	0.025030241429863587
CAV1	Hexamethylene Bisacetamide	Drug	0.02506566525457085
CAV1	S-Nitroso-N-Acetylpenicillamine	Drug	0.025086093986292843
CAV1	Pyrazole Compound	Drug	0.025135008990221298
CAV1	pheophorbide a	Drug	0.02515830282865976
CAV1	Sirolimus	Drug	0.025167951019141713
CAV1	2,2'-dipyridylamine	Drug	0.02529030242221771
CAV1	Glucose	Drug	0.025296116202568577
CAV1	3,4,5,3',4'-pentachlorobiphenyl	Drug	0.025305888775509402
CAV1	benzoyl chloride	Drug	0.025442850318260383
CAV1	Adezmapimod	Drug	0.025522679998459055
CAV1	quinaldic acid	Drug	0.02555061232738953
CAV1	sulfoxide	Drug	0.02555391884643356
CAV1	Mesenchymal Stem Cell	Drug	0.02571688115682762
CAV1	Monoclonal Antibody L6	Drug	0.025876318706011668
CAV1	5-allyl 6,7-dimethoxy 1,3-benzodioxole	Drug	0.026071979957300394
CAV1	anisole	Drug	0.02637636773664243
CAV1	Vanadates	Drug	0.0266319471742441
CAV1	Fenoldopam	Drug	0.02689825189427027
CAV1	methyl oleate	Drug	0.027017757435492593
CAV1	Nifedipine	Drug	0.027222014085748012
CAV1	Candesartan	Drug	0.027297911419548983
CAV1	2-piperidone	Drug	0.027379773962530246
CAV1	trifluoroethene	Drug	0.027379773962530246
CAV1	thiodiacetic acid	Drug	0.027904647247526847
CAV1	globotriaosylceramide	Drug	0.028255488574425378
CAV1	Polyynes	Drug	0.02862105955761948
CAV1	oxophenylarsine	Drug	0.0287274398594127
CAV1	Curcumin	Drug	0.02873101148244626
CAV1	silicon tetrachloride	Drug	0.02895741557525468
CAV1	cimadronate	Drug	0.02895741557525468
CAV1	Quercetin	Drug	0.029279794995122822
CAV1	Methanesulfonic Acid	Drug	0.029690424451585293
CAV1	Streptozocin	Drug	0.0298187304234932
CAV1	3-methylquercetin	Drug	0.02984808812203569
CAV1	Ipatasertib	Drug	0.030014227548368105
CAV1	Lemildipine	Drug	0.03009046930090835
CAV1	Methylene Dimethane Sulfonate	Drug	0.03011996693160703
CAV1	Eplerenone	Drug	0.03017894720509181
CAV1	phthalimide	Drug	0.03019186098968462
CAV1	Radicicol	Drug	0.030439200861202387
CAV1	bisbenzimide ethoxide trihydrochloride	Drug	0.030495888256589148
CAV1	triphenyl phosphite	Drug	0.030544155411414437
CAV1	triethylenediamine	Drug	0.030624220330273587
CAV1	Benzaldehyde	Drug	0.030663355599693107
CAV1	3-((3-cholamidopropyl)dimethylammonium)-1-propanesulfonate	Drug	0.030666458725866534
CAV1	Sapropterin	Drug	0.030704573117607208
CAV1	hydrogen selenide	Drug	0.030809500779650487
CAV1	cesium fluoride	Drug	0.030809500779650487
CAV1	cyclopentanol	Drug	0.030809500779650487
CAV1	acetovanillone	Drug	0.030947413367288824
CAV1	2-vinylpyridine	Drug	0.03102940075564893
CAV1	potassium thiocyanate	Drug	0.031167076964675588
CAV1	Angiostatin	Drug	0.03122719429641747
CAV1	Atorvastatin	Drug	0.031247445393306466
CAV1	Dextrans	Drug	0.031319622694144005
CAV1	Heparan Sulfate	Drug	0.03160284439360929
CAV1	monodansylcadaverine	Drug	0.03160329776907475
CAV1	Pegvorhyaluronidase Alfa	Drug	0.0316070659594098
CAV1	Acoramidis	Drug	0.031873431637609737
CAV1	Fura-2	Drug	0.0318796176033543
CAV1	rhodioloside	Drug	0.032151006053159785
CAV1	1,2-diaminobenzene	Drug	0.032190413680683545
CAV1	Benznidazole	Drug	0.032190413680683545
CAV1	baicalein	Drug	0.03237242175520808
CAV1	ginsenoside Rb1	Drug	0.03240753211412463
CAV1	tri-o-cresyl phosphate	Drug	0.03251500102686148
CAV1	1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole	Drug	0.032664651447597365
CAV1	Ditiocarb	Drug	0.03277700240242526
CAV1	isobutylene	Drug	0.03288866955969973
CAV1	Staurosporine	Drug	0.033205166126474756
CAV1	mercuric iodide, red	Drug	0.033209102215345156
CAV1	2-Methoxyestradiol	Drug	0.03332768083889158
CAV1	JHW 015	Drug	0.0334770067267386
CAV1	Nitrofen	Drug	0.03371395580889934
CAV1	8-bromoguanosino-3',5'-cyclic monophosphorothioate	Drug	0.033745168691275244
CAV1	9-(tetrahydro-2-furyl)-adenine	Drug	0.03378920176441847
CAV1	Bardoxolone	Drug	0.033939803929302445
CAV1	carbazole	Drug	0.03402313745936244
CAV1	Ethidium	Drug	0.03429238439586384
CAV1	Therapeutic Corticosteroid	Drug	0.034297603227196126
CAV1	Recombinant Human Endostatin	Drug	0.03435724183003726
CAV1	wogonin	Drug	0.0346308280663518
CAV1	Arginine/Omega-3 Fatty Acids/Nucleotides Oral Supplement	Drug	0.034651331976494844
CAV1	tetrabutylammonium	Drug	0.03476353798443038
CAV1	N-(4-methoxybenzyl)-N'-(5-nitro-1,3-thiazol-2-yl)urea	Drug	0.03482039671113816
CAV1	FPL 64176	Drug	0.03482039671113816
CAV1	trichloroacetamide	Drug	0.03499814831743013
CAV1	alternariol	Drug	0.035453945683534674
CAV1	dimethylamine	Drug	0.035739554788934355
CAV1	triflic anhydride	Drug	0.03589976654636673
CAV1	Ethylenethiourea	Drug	0.03606375950088259
CAV1	lithium aluminum hydride	Drug	0.03614015416247678
CAV1	PDGFR Inhibitor	Drug	0.03617025828893484
CAV1	6-chloropurine	Drug	0.03644101031354637
CAV1	pachymic acid	Drug	0.03644101031354637
CAV1	Pravastatin	Drug	0.03654254514394491
CAV1	Recombinant Activin	Drug	0.036662387248596315
CAV1	Deoxyglucose	Drug	0.036904412842096224
CAV1	Pirfenidone	Drug	0.036945644783727055
CAV1	statine	Drug	0.03698329634893756
CAV1	divinyl sulfone	Drug	0.037059812433426736
CAV1	Corynebacterium diphtheriae CRM197 Protein	Drug	0.037059812433426736
CAV1	Urokinase-Derived Peptide A6	Drug	0.037111247908417425
CAV1	titanium trichloride	Drug	0.03725483093066352
CAV1	Licofelone	Drug	0.03725483093066352
CAV1	Acetylcysteine	Drug	0.03776304815555066
CAV1	titanocene dichloride	Drug	0.03807100436545048
CAV1	boron trifluoride etherate	Drug	0.03807100436545048
CAV1	fluorene	Drug	0.03826001698878601
CAV1	isoguanine	Drug	0.03834358636283698
