Selection	Association Name	Association Type	Significance
CCND1	R-CHOP Regimen	Drug	0.0022278652568951097
CCND1	Sulindac Sulfide	Drug	0.002266650746768745
CCND1	tylophorine	Drug	0.0022783178558226425
CCND1	Cyclopamine	Drug	0.0022837503122318577
CCND1	Mesenchymal Stem Cell	Drug	0.002287140338189256
CCND1	Tyrphostin AG 126	Drug	0.0023028464962463833
CCND1	Celecoxib	Drug	0.00230469907857611
CCND1	lactacystin	Drug	0.00230517263724237
CCND1	Phellodendron amurense Bark Extract	Drug	0.0023114607277554514
CCND1	Recombinant Fibroblast Growth Factor 3	Drug	0.002350262890248127
CCND1	Yang Yin Fu Zheng	Drug	0.0023561174739215964
CCND1	clitocybin A	Drug	0.0023561174739215964
CCND1	Impatientis Semen	Drug	0.0023561174739215964
CCND1	Dilpacimab	Drug	0.0023561174739215964
CCND1	Rosmantuzumab	Drug	0.0023561174739215964
CCND1	Lerociclib	Drug	0.0023561174739215964
CCND1	Tyrphostin AG 1295	Drug	0.0023561174739215964
CCND1	Nanvuranlat	Drug	0.0023561174739215964
CCND1	Everolimus	Drug	0.0023618567061464758
CCND1	Anthracene	Drug	0.0023719372760896613
CCND1	Diminazene	Drug	0.0023996849871103405
CCND1	Agar	Drug	0.0024153921073288005
CCND1	Gemcitabine	Drug	0.0024216563064942864
CCND1	Arsenic Trioxide	Drug	0.0024306611334886804
CCND1	Trypan Blue	Drug	0.002450634439777453
CCND1	Muscadine Grape Skin Extract	Drug	0.0025166743810551926
CCND1	Tegavivint	Drug	0.0025166743810551926
CCND1	pregna-4,17-diene-3,16-dione	Drug	0.0025345692037496877
CCND1	Quercetin	Drug	0.0025553298279577734
CCND1	UROKINASE	Drug	0.0025611965070860285
CCND1	baicalein	Drug	0.0025764491798825123
CCND1	R-Hyper-CVAD Regimen	Drug	0.002580232725575876
CCND1	STAT3 Inhibitor WP1066	Drug	0.0026024797856582815
CCND1	Pralatrexate	Drug	0.0026047660887302884
CCND1	ponasterone A	Drug	0.0026197900308145383
CCND1	Acetylcysteine	Drug	0.002622810174324632
CCND1	arsenite	Drug	0.002679098922559179
CCND1	taspine	Drug	0.002694811461357056
CCND1	Ormeloxifene	Drug	0.002694811461357056
CCND1	Retaspimycin	Drug	0.002697131159643248
CCND1	wogonin	Drug	0.002737914719782213
CCND1	Genistein	Drug	0.002764831726708803
CCND1	isoxaflutole	Drug	0.0027790979934179645
CCND1	tanshinone	Drug	0.0027824045017192283
CCND1	Paclitaxel	Drug	0.002782532644004879
CCND1	celastrol methyl ester	Drug	0.002793268263625115
CCND1	bisbenzimide ethoxide trihydrochloride	Drug	0.002794921737814066
CCND1	Pterostilbene	Drug	0.002795949438160952
CCND1	pan-PI3K/mTOR Inhibitor SF1126	Drug	0.0028160730329548182
CCND1	Panobinostat	Drug	0.0028162655024505908
CCND1	kushen	Drug	0.0028223181371088593
CCND1	Recombinant Amphiregulin	Drug	0.002825854492054602
CCND1	Ibrutinib	Drug	0.002844657516197557
CCND1	Flavonoid	Drug	0.0028684694993000082
CCND1	Arctigenin	Drug	0.002915842879347854
CCND1	bis(2,3-dibromosalicyl)fumarate	Drug	0.0029486132666737028
CCND1	P-p68 Inhibitor RX-5902	Drug	0.0029486132666737028
CCND1	1,2-Dimethylhydrazine	Drug	0.002967885525022737
CCND1	Sodium Metaarsenite	Drug	0.002996484288553107
CCND1	HSP90 Inhibitor	Drug	0.00300403546522561
CCND1	HyperCVAD Regimen	Drug	0.0030537494956018154
CCND1	Piclidenoson	Drug	0.0030814995857626733
CCND1	Proapoptotic Sulindac Analog CP-461	Drug	0.0031161769857540565
CCND1	Damnacanthal	Drug	0.0031186796393032346
CCND1	Erlotinib	Drug	0.003129583172148566
CCND1	Ribociclib/Letrozole	Drug	0.003186291952215915
CCND1	Selumetinib	Drug	0.00319257387270189
CCND1	Ursolic Acid	Drug	0.003247527177049594
CCND1	parthenolide	Drug	0.0032548825974446824
CCND1	piperlonguminine	Drug	0.0032619309157931185
CCND1	BRAF Inhibitor	Drug	0.003286724199401928
CCND1	Dimenhydrinate	Drug	0.0034040418278662513
CCND1	Metformin	Drug	0.0034304754007489753
CCND1	neo-gambogic acid	Drug	0.0034638742639347083
CCND1	gingerol	Drug	0.003475703672393316
CCND1	Mimosine	Drug	0.0034964826988312598
CCND1	Berubicin	Drug	0.0035425029775092453
CCND1	CAR T-Cells AMG 119	Drug	0.0035425029775092453
CCND1	Efipladib	Drug	0.0035425029775092453
CCND1	Geranylgeranyltransferase I Inhibitor	Drug	0.0035425029775092453
CCND1	Phytochemical	Drug	0.00354412836537938
CCND1	cucurbitacin I	Drug	0.003544170986035954
CCND1	Rituximab	Drug	0.0035807972293038053
CCND1	Berberine	Drug	0.003651017363391158
CCND1	methylselenic acid	Drug	0.003671001598606449
CCND1	Synthetic Plumbagin PCUR-101	Drug	0.0037093632730291846
CCND1	alisol A	Drug	0.003718508293710669
CCND1	PI3K/mTOR Kinase Inhibitor VS-5584	Drug	0.003718508293710669
CCND1	Rosiglitazone	Drug	0.0037253709087671795
CCND1	p-Chloroamphetamine	Drug	0.003746934040011552
CCND1	LG 100268	Drug	0.0037740513072544797
CCND1	Tetradecanoylphorbol Acetate	Drug	0.0037966365747002955
CCND1	cryptotanshinone	Drug	0.003812256793855669
CCND1	actein	Drug	0.003865346301495803
CCND1	guttiferone E	Drug	0.00386953486816481
CCND1	S-(3-hydroxypropyl)cysteine N-acetate	Drug	0.0038829490451164597
CCND1	Luteolin	Drug	0.0038862797133001536
CCND1	GW 1929	Drug	0.003890746250699003
CCND1	4-(4-fluorophenyl)-2-(4-hydroxyphenyl)-5-(4-pyridyl)imidazole	Drug	0.00392966552906279
CCND1	Bardoxolone	Drug	0.003932928077087668
CCND1	bisindolylmaleimide I	Drug	0.004019968758852596
CCND1	Demethylating Agent	Drug	0.004028628904074034
CCND1	Betulinic Acid	Drug	0.00403641243348839
CCND1	hydroxypropyl methacrylate	Drug	0.004048042899264371
CCND1	R-DHAP Regimen	Drug	0.004070106171632147
CCND1	Deguelin	Drug	0.004098513327475093
CCND1	3-hydroxyterphenyllin	Drug	0.004137790300820781
CCND1	benfuresate	Drug	0.004137790300820781
CCND1	fluacrypyrim	Drug	0.004137790300820781
CCND1	Brontictuzumab	Drug	0.004137790300820781
CCND1	Phosphatidylcholine-Bound Silybin	Drug	0.004137790300820781
CCND1	CBP/beta-catenin Modulator E7386	Drug	0.004137790300820781
CCND1	Marrubium vulgare extract	Drug	0.004137790300820781
CCND1	obovatol	Drug	0.004138466938292528
CCND1	Pyrrolidonecarboxylic Acid	Drug	0.004153040816762809
CCND1	matrine	Drug	0.0041570685640043795
CCND1	Tissue Inhibitor of Metalloproteinase-2	Drug	0.004178462934561596
CCND1	8-Chloroadenosine	Drug	0.0042029465204243095
CCND1	Formononetin	Drug	0.004204276603494058
CCND1	mTOR Kinase Inhibitor PP242	Drug	0.004252248725899805
CCND1	magnolol	Drug	0.004379358060867973
CCND1	fangchinoline	Drug	0.004379683053948731
CCND1	schizandrin	Drug	0.004385149072409971
CCND1	Sulforaphane	Drug	0.0043878220602549195
CCND1	Alitretinoin	Drug	0.004395437343781892
CCND1	Trastuzumab	Drug	0.00439808918990749
CCND1	Recombinant Transforming Growth Factor	Drug	0.004419680870272093
CCND1	16 alpha-ethyl-21-hydroxy-19-nor-4-pregnene-3,20-dione	Drug	0.0044307414724165635
CCND1	Sodium Sulfate	Drug	0.0044432188029191215
CCND1	Butyric Acid	Drug	0.004462535984976356
CCND1	Peretinoin	Drug	0.0044754232423278376
CCND1	bardoxolone methyl	Drug	0.004525365190719974
CCND1	Azacitidine	Drug	0.004595461544336425
CCND1	Y 27632	Drug	0.004601845105620246
CCND1	Emodin	Drug	0.004605200859189837
CCND1	juglone	Drug	0.004615456874521925
CCND1	1,4-Phenylenebis(Methylene)Selenocyanate	Drug	0.004618501891619006
CCND1	Trametinib	Drug	0.004623475949698691
CCND1	dihydrotanshinone I	Drug	0.004712430588809953
CCND1	fepracet	Drug	0.004734478942614745
CCND1	scopadulciol	Drug	0.004734478942614745
CCND1	N-benzyl-N-hydroxy-5-phenylpentamide	Drug	0.004734478942614745
CCND1	Autologous Immunoglobulin Idiotype-KLH Conjugate Vaccine	Drug	0.004734478942614745
CCND1	Taurultam Analogue GP-2250	Drug	0.004734478942614745
CCND1	Prolinedithiocarbamate	Drug	0.004738377843384239
CCND1	Apigenin	Drug	0.004762063280568546
CCND1	Idelalisib	Drug	0.004782928936526804
CCND1	pentagalloylglucose	Drug	0.004783770027854221
CCND1	Pictilisib	Drug	0.004783770027854221
CCND1	Fenretinide	Drug	0.004855340614541164
CCND1	Pyrvinium	Drug	0.00487470626333665
CCND1	Timonacic	Drug	0.004892005686409347
CCND1	Deoxycytidine	Drug	0.004920181375546489
CCND1	cucurbitacin B	Drug	0.004929354651357288
CCND1	Inecalcitol	Drug	0.004931717348508049
CCND1	B-Raf/VEGFR-2 Inhibitor RAF265	Drug	0.004931717348508049
CCND1	Osalmid	Drug	0.004931717348508049
CCND1	Diallyl Trisulfide	Drug	0.004946047214283256
CCND1	Imatinib	Drug	0.004991583040160448
CCND1	curcumol	Drug	0.004995594650999738
CCND1	gambogic acid	Drug	0.0050205017514483
CCND1	Namodenoson	Drug	0.005021410278580005
CCND1	Dihydrotestosterone	Drug	0.0050235322794394376
CCND1	Bexarotene	Drug	0.005041820779962123
CCND1	antibiotic G 418	Drug	0.005166319804470275
CCND1	7,3'-dihydroxy-4'-methoxyisoflavone	Drug	0.00519127019618035
CCND1	Salirasib	Drug	0.005202463563137793
CCND1	Biguanide Antidiabetic Agent	Drug	0.005209192108054674
CCND1	Recombinant Heregulin	Drug	0.005216033298322861
CCND1	Milatuzumab	Drug	0.005236811196037761
CCND1	Xanthohumol	Drug	0.005250505521765394
CCND1	Buparlisib	Drug	0.0052882494751136455
CCND1	A 62176	Drug	0.0053325726205542675
CCND1	dehydroglyasperin D	Drug	0.0053325726205542675
CCND1	mTORC 1/2 Inhibitor LXI-15029	Drug	0.0053325726205542675
CCND1	SLCT Inhibitor GNS561	Drug	0.0053325726205542675
CCND1	Cyclophosphamide/Topotecan Regimen	Drug	0.0053325726205542675
CCND1	Rosa rugosa Flower	Drug	0.0053325726205542675
CCND1	fraxetin	Drug	0.00534714433821111
CCND1	Gamma-Secretase Inhibitor RO4929097	Drug	0.005447601727586658
CCND1	Tripterine	Drug	0.005461653875028708
CCND1	celastrol	Drug	0.005482287956407055
CCND1	Letrozole	Drug	0.005511570964283464
CCND1	esculetin	Drug	0.005527087966559401
CCND1	thiazolyl blue	Drug	0.0055790715681504404
CCND1	Flavone	Drug	0.005584993077928944
CCND1	ERa36 Modulator Icaritin	Drug	0.005627231444490017
CCND1	Perillic Acid	Drug	0.005656104964940512
CCND1	N-Methylisoindigotin	Drug	0.005695803420518711
CCND1	Benzyl Isothiocyanate	Drug	0.005702973528605862
CCND1	3-deazaneplanocin	Drug	0.005738389060020939
CCND1	Lapatinib	Drug	0.005759044487146995
CCND1	Sinecatechins	Drug	0.0057863198302998305
CCND1	Vincristine	Drug	0.005819054082615395
CCND1	3-(2-ethylphenyl)-5-(3-methoxyphenyl)-1H-1,2,4-triazole	Drug	0.005849162177217705
CCND1	WZ4002	Drug	0.005849162177217705
CCND1	Ipafricept	Drug	0.005932075064002177
CCND1	RNR Inhibitor COH29	Drug	0.005932075064002177
CCND1	Enitociclib	Drug	0.005932075064002177
CCND1	EGFR-targeting Agent	Drug	0.005932075064002177
CCND1	2,4-thiazolidinedione	Drug	0.005956573007413445
CCND1	bisindolylmaleimide	Drug	0.00600283230123783
CCND1	Adenovirus Vector	Drug	0.006047268693520617
CCND1	Recombinant Transforming Growth Factor-Beta 1	Drug	0.006047959996748056
CCND1	Nitric Oxide-Releasing Acetylsalicylic Acid Derivative	Drug	0.00606729111390009
CCND1	thymoquinone	Drug	0.006151979525382273
CCND1	Geldanamycin Analogue	Drug	0.006156423159519586
CCND1	embelin	Drug	0.006166959996986443
CCND1	Niacinamide	Drug	0.006195430806556506
CCND1	Monocrotaline	Drug	0.006213052388804265
CCND1	Eosine Yellowish-(YS)	Drug	0.0062168161425828926
CCND1	Arctiin	Drug	0.006228371117334193
CCND1	chrysin	Drug	0.006257363895604964
CCND1	Salinomycin	Drug	0.00629257556814979
CCND1	methacrylamide	Drug	0.006299070932642883
CCND1	Okadaic Acid	Drug	0.006365430537479189
CCND1	Cycloheximide	Drug	0.006398118949087448
CCND1	hydrangenol	Drug	0.0064644103788880245
CCND1	Benzo(a)pyrene	Drug	0.006493564179044394
CCND1	butrin	Drug	0.006532990014064168
CCND1	Darbufelone	Drug	0.006532990014064168
CCND1	oxymatrine	Drug	0.006553974408095079
CCND1	Thalidomide	Drug	0.006561693018873943
CCND1	ICI 164384	Drug	0.006593039665531647
CCND1	Diosgenin	Drug	0.006615852735296997
CCND1	3-methylquercetin	Drug	0.006672177092009058
CCND1	Smoothened Antagonist	Drug	0.006706056872338905
CCND1	Zeranol	Drug	0.006855101273922038
CCND1	FGFR Inhibitor AZD4547	Drug	0.006876532418528705
CCND1	Obatoclax	Drug	0.006912793238067977
CCND1	oridonin	Drug	0.0069447953348419165
CCND1	Arzoxifene	Drug	0.006988150822717704
CCND1	Artenimol	Drug	0.00705094331667275
CCND1	Piceatannol	Drug	0.007058407511099259
CCND1	sesamin	Drug	0.0071022812790192385
CCND1	avicin D	Drug	0.00713532122363217
CCND1	Phosphorodiamidate Morpholino Oligomer AVI-4126	Drug	0.00713532122363217
CCND1	Entinostat	Drug	0.007140469021351688
CCND1	Ridaforolimus	Drug	0.007202932391331053
CCND1	Autologous NKG2D CAR T Cells KD-025	Drug	0.007237568458212361
CCND1	evodiamine	Drug	0.007246160513322232
CCND1	Temozolomide	Drug	0.007282568966555253
CCND1	Recombinant Fas Ligand	Drug	0.0073323669283498405
CCND1	Gentian Violet	Drug	0.007345448048728782
CCND1	Docetaxel	Drug	0.00741771911609481
CCND1	Charcoal	Drug	0.007449091762887528
CCND1	Compound Kushen Injection	Drug	0.007555021410743364
CCND1	Lenalidomide	Drug	0.007652853091486946
CCND1	nobiletin	Drug	0.007655565019707507
CCND1	Glutathione	Drug	0.007670591312662101
CCND1	4,5-dibromorhodamine 123	Drug	0.007739072457427895
CCND1	Oral Hsp90 Inhibitor IPI-493	Drug	0.007739072457427895
CCND1	PI3K-beta Inhibitor GSK2636771	Drug	0.007739072457427895
CCND1	BS-181	Drug	0.007739072457427895
CCND1	Tomivosertib	Drug	0.007739072457427895
CCND1	Quemliclustat	Drug	0.007739072457427895
CCND1	aszonalenin	Drug	0.007739072457427895
CCND1	Staurosporine	Drug	0.007739433200347758
CCND1	withaferin A	Drug	0.007862873024343128
CCND1	N-(2-(4-bromocinnamylamino)ethyl)-5-isoquinolinesulfonamide	Drug	0.007865610703819845
CCND1	Dinoprostone	Drug	0.007908227351091677
CCND1	Vemurafenib	Drug	0.007917403280729613
CCND1	Rebemadlin	Drug	0.007953414866504322
CCND1	HER2 Inhibitor	Drug	0.00798438953195287
CCND1	Methylnitrosourea	Drug	0.008008255580791435
CCND1	Atiprimod	Drug	0.008015308133286067
CCND1	Ornithine	Drug	0.008109865016964358
CCND1	catamine AB	Drug	0.008171408558614864
CCND1	destruxin B	Drug	0.008171408558614864
CCND1	Gossypol	Drug	0.008177208637782792
CCND1	Tumor Necrosis Factor Ligand Superfamily Member 10	Drug	0.00822738194272877
CCND1	Abexinostat	Drug	0.008327693722587959
CCND1	dehydroglyasperin C	Drug	0.008344247492046559
CCND1	Vantictumab	Drug	0.008344247492046559
CCND1	Porcupine Inhibitor ETC-1922159	Drug	0.008344247492046559
CCND1	Fluorouracil/Levamisole Regimen	Drug	0.008344247492046559
CCND1	triptolide	Drug	0.008358447829513284
CCND1	8-Hydroxy-2'-deoxyguanosine	Drug	0.008436551699836956
CCND1	Recombinant 70-kD Heat-Shock Protein	Drug	0.008445567897350162
CCND1	indirubin	Drug	0.008490307502317286
CCND1	Ellagic Acid	Drug	0.008519350410769186
CCND1	Dimethylnitrosamine	Drug	0.008567353120677733
CCND1	N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide	Drug	0.008580871405525442
CCND1	7-Hydroxystaurosporine	Drug	0.008625256620286981
CCND1	6-paradol	Drug	0.008640819256061263
CCND1	6-Phenylhexyl Isothiocyanate	Drug	0.008640819256061263
CCND1	Kaempferol	Drug	0.008674714373414607
CCND1	pseudolaric acid B	Drug	0.008699583536470327
CCND1	Nitrosamine	Drug	0.008813421188176138
CCND1	helichrysetin	Drug	0.00895085011600082
CCND1	OPC 14117	Drug	0.00895085011600082
CCND1	Hsp90 Antagonist KW-2478	Drug	0.00895085011600082
CCND1	Lonaprisan	Drug	0.00895085011600082
CCND1	Osugacestat	Drug	0.00895085011600082
CCND1	Tyrphostin AG 1296	Drug	0.00895085011600082
CCND1	Anti-CD19 Immunotoxins	Drug	0.00895085011600082
CCND1	Vercirnon	Drug	0.00895085011600082
CCND1	Smoothened Antagonist CUR-61414	Drug	0.00895085011600082
CCND1	allii macrostemonis bulbus	Drug	0.00895085011600082
CCND1	boswellic acid	Drug	0.00900877317500577
CCND1	Thioacetamide	Drug	0.009092512700849485
CCND1	Recombinant Macrophage Colony-Stimulating Factor	Drug	0.009139037608278817
CCND1	Oleanolic Acid	Drug	0.009151877085865895
CCND1	aurapten	Drug	0.009194334592174455
CCND1	resazurin	Drug	0.00929745342608765
CCND1	Alvespimycin	Drug	0.009342439651653574
CCND1	ginsenoside Rg3	Drug	0.009345284684086384
CCND1	phorbol	Drug	0.009368460418340583
CCND1	c-KIT Inhibitor	Drug	0.009494927442766633
CCND1	Roniciclib	Drug	0.009558884129764864
CCND1	Varlilumab	Drug	0.009558884129764864
CCND1	Hsp90 Inhibitor XL888	Drug	0.009558884129764864
CCND1	Recombinant Interleukin-5	Drug	0.009558884129764864
CCND1	Turofexorate Isopropyl	Drug	0.009558884129764864
CCND1	Erteberel	Drug	0.009558884129764864
CCND1	antroquinonol	Drug	0.009584655384314687
CCND1	Nirogacestat	Drug	0.009742614371911873
CCND1	amentoflavone	Drug	0.009781353113067324
CCND1	2',7'-dichlorofluorescein	Drug	0.009841374088194549
CCND1	Akt/ERK Inhibitor ONC201	Drug	0.009858747433106288
CCND1	CDK Inhibitor AT7519	Drug	0.009900760588928664
CCND1	Nocodazole	Drug	0.009919273104104233
CCND1	ganoderic acid A	Drug	0.010059094286628297
CCND1	Niclosamide	Drug	0.010121356603839698
CCND1	pongamol	Drug	0.010168353345818714
CCND1	Bimiralisib	Drug	0.010168353345818714
CCND1	Acevaltrate	Drug	0.010168353345818714
CCND1	R-ESHAP Regimen	Drug	0.010168353345818714
CCND1	R-BAC Regimen	Drug	0.010168353345818714
CCND1	cardamonin	Drug	0.010211638806654003
CCND1	HDAC Inhibitor REC-2282	Drug	0.01021761571667438
CCND1	Lovastatin	Drug	0.010262904703277724
CCND1	Seocalcitol	Drug	0.010339831786821187
CCND1	AGN 193109	Drug	0.010376325131131637
CCND1	mTOR Kinase Inhibitor AZD8055	Drug	0.010382613966109393
CCND1	apiole	Drug	0.01053522278246668
CCND1	Acalabrutinib	Drug	0.010610965719250472
CCND1	retinamide	Drug	0.010635528644620964
CCND1	Foretinib	Drug	0.010664252668188075
CCND1	Artemisinin	Drug	0.010712332118941785
CCND1	licochalcone D	Drug	0.010779261588692704
CCND1	Gandotinib	Drug	0.010779261588692704
CCND1	Pan-FGFR Inhibitor LY2874455	Drug	0.010779261588692704
CCND1	O-(Chloroacetylcarbamoyl)fumagillol	Drug	0.010779302709581584
CCND1	Bendamustine	Drug	0.010834027890394879
CCND1	BCL-2 Inhibitor	Drug	0.01085297467336477
CCND1	Ferrous Sulfate	Drug	0.010877206663529823
CCND1	Perillyl Alcohol	Drug	0.010996546007507489
CCND1	dibenzoylmethane	Drug	0.011027431116370244
CCND1	Finasteride	Drug	0.011044460477090321
CCND1	beta-thujaplicin	Drug	0.011113845495268677
CCND1	Butein	Drug	0.011113845495268677
CCND1	Cytarabine	Drug	0.011123762415126729
CCND1	Omipalisib	Drug	0.011172700820024346
CCND1	Alizarin	Drug	0.011251753934664018
CCND1	CHOP Regimen	Drug	0.011289726044333964
CCND1	Tetrandrine	Drug	0.011289726044333964
CCND1	Tolfenamic Acid	Drug	0.011298833795866181
CCND1	chlorophyllin	Drug	0.011316892415926268
CCND1	duhuo	Drug	0.01133254345686553
CCND1	mitoquinol	Drug	0.01139161269501216
CCND1	5-carboxy-8-hydroxyquinoline	Drug	0.01139161269501216
CCND1	tetrahydrocurcumin	Drug	0.011417113269486393
CCND1	leptomycin B	Drug	0.011427960446644498
CCND1	schizandrer A	Drug	0.011652798266325438
CCND1	secoisolariciresinol diglucoside	Drug	0.011678072621910517
CCND1	Acridine	Drug	0.0116893908857028
CCND1	Palifermin	Drug	0.011797249055635325
CCND1	isoliquiritigenin	Drug	0.01183749053255258
CCND1	lupeol	Drug	0.011871905010473886
CCND1	lycorine	Drug	0.011965556419163104
CCND1	Selinexor	Drug	0.01199471269936997
CCND1	gentisin	Drug	0.012005410513542255
