Selection	Association Name	Association Type	Significance
TP53	Methyl Methanesulfonate	Drug	0.001239289473262131
TP53	Mitomycin	Drug	0.0012559017859734073
TP53	Anthracene	Drug	0.0012714663797145094
TP53	Phosphatidylinositide 3-Kinase Inhibitor	Drug	0.0012846795245473395
TP53	Triplatin	Drug	0.0013161870163035066
TP53	Eosine Yellowish-(YS)	Drug	0.0013201206954821993
TP53	Tozasertib	Drug	0.0013208137571606776
TP53	3-methyladenine	Drug	0.0013368731294893122
TP53	Idelalisib/Rituximab Regimen	Drug	0.0013478720045640216
TP53	Deoxyguanosine	Drug	0.0013526284603063452
TP53	MEK Inhibitor PD-98059	Drug	0.0013656720186114002
TP53	Cresidine	Drug	0.001366156047349712
TP53	Barasertib	Drug	0.0014107761114489233
TP53	Anthracycline Antineoplastic Antibiotic	Drug	0.0014247182708996015
TP53	Flavonoid	Drug	0.0014360973595883464
TP53	Cycloheximide	Drug	0.001450384385888791
TP53	Dactinomycin	Drug	0.001451323789219938
TP53	Tretinoin	Drug	0.0014914480899469779
TP53	Epigallocatechin Gallate	Drug	0.0014920861646692371
TP53	Geldanamycin	Drug	0.0015026724671477986
TP53	triptolide	Drug	0.001506428250688883
TP53	MDM2 Antagonist RO5045337	Drug	0.0015205146312968958
TP53	p53 Y220C Mutant Reactivator PC14586	Drug	0.0015205146312968958
TP53	Methylnitrosourea	Drug	0.001532990571933259
TP53	Lenalidomide	Drug	0.0015376931719920796
TP53	Phenethyl Isothiocyanate	Drug	0.0015612781212999364
TP53	Malondialdehyde	Drug	0.00157334676197233
TP53	Recombinant Fibroblast Growth Factor 3	Drug	0.001664635342109653
TP53	Vincristine	Drug	0.0016780098567567717
TP53	PI3K/mTOR Kinase Inhibitor DS-7423	Drug	0.0016963317183956693
TP53	HDM2 Inhibitor MK-8242	Drug	0.0016963317183956693
TP53	Obinutuzumab/Venetoclax Regimen	Drug	0.0016977318100854762
TP53	Palbociclib	Drug	0.001701691564073367
TP53	Therapeutic Tumor Infiltrating Lymphocytes	Drug	0.001715121804878516
TP53	Sparfosic Acid	Drug	0.0017274891274904496
TP53	Navitoclax	Drug	0.001750463981445358
TP53	Histone Acetyltransferase p300	Drug	0.0017538185360280588
TP53	Aphidicolin	Drug	0.0017866624495210676
TP53	Charcoal	Drug	0.0018427028868592864
TP53	Methylnitronitrosoguanidine	Drug	0.0018530313597562012
TP53	tanshinone	Drug	0.0018627197185454795
TP53	Sepantronium	Drug	0.0018918423414295922
TP53	Teprasiran	Drug	0.0019181019803115838
TP53	thymoquinone	Drug	0.0019232387073885831
TP53	Cytarabine	Drug	0.001934637698141326
TP53	Sorafenib	Drug	0.001966247132269897
TP53	PLK1 Inhibitor	Drug	0.001988151119375639
TP53	Acridine Orange	Drug	0.0019982244789743314
TP53	Osimertinib	Drug	0.002002994019032371
TP53	5-Methylcytosine	Drug	0.0020070137657804098
TP53	Acridine	Drug	0.0020604182329759723
TP53	Bendamustine	Drug	0.0020632328024374666
TP53	Valspodar	Drug	0.0020832658492584448
TP53	Sodium Metaarsenite	Drug	0.002087108421436788
TP53	antibiotic G 418	Drug	0.0020892030679160478
TP53	Mesenchymal Stem Cell	Drug	0.0021286230225924224
TP53	baicalein	Drug	0.002133364778718299
TP53	Epirubicin	Drug	0.0021352906849202097
TP53	Prexasertib	Drug	0.0021442072167698243
TP53	Recombinant Human Adenovirus Type 5 H101	Drug	0.002151817459632678
TP53	Aurora Kinase Inhibitor AMG 900	Drug	0.0021530931526570676
TP53	Pevonedistat	Drug	0.002182190568829469
TP53	CHK1 Inhibitor MK-8776	Drug	0.0022085774715973117
TP53	wogonin	Drug	0.002226329711432647
TP53	Peptichemio	Drug	0.002246408453215892
TP53	arsenite	Drug	0.0022758861540497183
TP53	Thioureidobutyronitrile	Drug	0.0022877236310043245
TP53	p53 Peptide Vaccine MPS-128	Drug	0.0022877236310043245
TP53	Polo-like Kinase 1 Inhibitor GSK461364	Drug	0.002291601509791974
TP53	Nalotimagene Carmaleucel	Drug	0.002310059285163016
TP53	parthenolide	Drug	0.0023336009422797697
TP53	1,2-Dimethylhydrazine	Drug	0.002335559256751467
TP53	Menogaril	Drug	0.0023495309774554866
TP53	Eltanexor	Drug	0.0024231752518331763
TP53	AKT Inhibitor	Drug	0.0024286250766771683
TP53	Demethylating Agent	Drug	0.0024310024745771265
TP53	Nitrosamine	Drug	0.0024456316437337995
TP53	Defosbarasertib	Drug	0.0024535184691476634
TP53	Niacinamide	Drug	0.002462056558186893
TP53	Rabusertib	Drug	0.0024891347189770602
TP53	2-Methoxyestradiol	Drug	0.002516654439320699
TP53	Dacarbazine	Drug	0.0025456373871912833
TP53	Silybin	Drug	0.0025499405056229607
TP53	BR Regimen	Drug	0.0025528721445544178
TP53	Apigenin	Drug	0.0025857282225349694
TP53	Therapeutic Corticosteroid	Drug	0.002589282803531915
TP53	Berberine	Drug	0.0026250104261957377
TP53	3-nitrobenzanthrone	Drug	0.002631420594877186
TP53	Sulforaphane	Drug	0.002654909737116776
TP53	Phytochemical	Drug	0.0026743065834197387
TP53	Ofatumumab	Drug	0.0026804474013351794
TP53	NAD	Drug	0.002683444934923036
TP53	PLK4 Inhibitor CFI-400945	Drug	0.0026863068908640863
TP53	Ibrutinib/Venetoclax Regimen	Drug	0.0026863068908640863
TP53	MUC-1 Antigen	Drug	0.0026889368335859735
TP53	Ceramide	Drug	0.0026919424937233024
TP53	Raltitrexed	Drug	0.0026986569402655093
TP53	SB 218078	Drug	0.002701825228146051
TP53	Ceralasertib	Drug	0.002702541936442555
TP53	BET Inhibitor INCB057643	Drug	0.0027307474796478756
TP53	Emodin	Drug	0.0027322816640981597
TP53	Azoxymethane	Drug	0.0027418555707725877
TP53	Glucaric Acid	Drug	0.002745117679544886
TP53	Hydroxyurea	Drug	0.0027542311749648215
TP53	Alvespimycin	Drug	0.002787752614247014
TP53	Cholesterol	Drug	0.0027959741801150844
TP53	Crizotinib	Drug	0.0028181899413697617
TP53	4-(4-fluorophenyl)-2-(4-hydroxyphenyl)-5-(4-pyridyl)imidazole	Drug	0.002836459210702691
TP53	Panobinostat	Drug	0.0028572468042299915
TP53	Volasertib	Drug	0.0028796368194812516
TP53	taxane	Drug	0.0028801864524948505
TP53	ellipticine	Drug	0.0028895439065561505
TP53	Romidepsin	Drug	0.0029123167705579003
TP53	Gefitinib	Drug	0.0029128059627516203
TP53	Corynebacterium Granulosum P40	Drug	0.0029445443113119817
TP53	Fenretinide	Drug	0.0030175866657626157
TP53	Plk1 Inhibitor BI 2536	Drug	0.0030407124236867945
TP53	gluthoxim	Drug	0.003041029344843134
TP53	Adenovirus-p53 Transduced Dendritic Cell Vaccine	Drug	0.003041029344843134
TP53	Quaratusugene Ozeplasmid	Drug	0.003041029344843134
TP53	Radicicol 6-oxime	Drug	0.003041029344843134
TP53	WT1/PSMA/hTERT-encoding Plasmid DNA INO-5401	Drug	0.003041029344843134
TP53	Adenovirus Expressing Mutant HPV E6/E7	Drug	0.003041029344843134
TP53	HDAC8 Inhibitor NBM-BMX	Drug	0.003041029344843134
TP53	Shu Yu Wan Formula	Drug	0.003041029344843134
TP53	Abemaciclib/Letrozole Regimen	Drug	0.003041029344843134
TP53	CIM Regimen	Drug	0.003041029344843134
TP53	BRD9 Degrader FHD-609	Drug	0.003041029344843134
TP53	L-744,832	Drug	0.0030454207241836606
TP53	Yang Yin Fu Zheng	Drug	0.0030596095284776315
TP53	Wee1 Inhibitor ZN-c3	Drug	0.0030596095284776315
TP53	Norepinephrine	Drug	0.0030748983655715582
TP53	endothelial PAS domain-containing protein 1	Drug	0.0031296594417400767
TP53	Recilisib	Drug	0.003245032213760502
TP53	Cetuximab	Drug	0.003248312382965493
TP53	Rituximab	Drug	0.00326505822118047
TP53	3-methylquercetin	Drug	0.00327425261279237
TP53	pyrrolidine dithiocarbamic acid	Drug	0.0032771866320248765
TP53	Dimenhydrinate	Drug	0.003325522640255936
TP53	Deoxyuridine	Drug	0.0033750169211898733
TP53	pseudolaric acid B	Drug	0.0034068163024159907
TP53	Peposertib	Drug	0.0034074764342637287
TP53	Formaldehyde	Drug	0.0034171076034077573
TP53	Erlotinib	Drug	0.0034210749502540543
TP53	Disulfiram	Drug	0.0034782554094085
TP53	Cyclophosphamide	Drug	0.003512172392983957
TP53	retinamide	Drug	0.0035509194918968146
TP53	Imatinib	Drug	0.0035671953726411874
TP53	Rigosertib	Drug	0.003613946751902076
TP53	olomoucine	Drug	0.003672124006109144
TP53	4,4'-(1,2-dimethyl-1,2-ethanediyl)bis-2,6-piperazinedione	Drug	0.003677860281502772
TP53	3-(1-deoxyribofuranosyl)benzamide	Drug	0.0036809652402724166
TP53	multidrug resistance-associated protein 1	Drug	0.003699190578625677
TP53	Betulinic Acid	Drug	0.003738989566271165
TP53	Suratadenoturev	Drug	0.0037524021526471364
TP53	Anlotinib	Drug	0.003790069562875629
TP53	Multidrug Resistance Modulator	Drug	0.003798416886109303
TP53	withanone	Drug	0.003825798640862228
TP53	Locnartecan	Drug	0.00383620447940364
TP53	Therapeutic Insulin	Drug	0.0038865670274480274
TP53	Liposome-encapsulated miR-34 Mimic MRX34	Drug	0.00389547844692211
TP53	Synthetic Plumbagin PCUR-101	Drug	0.0039077160482022906
TP53	Carbon Monoxide	Drug	0.003911737420110792
TP53	Talazoparib	Drug	0.003916514157468939
TP53	Lapachone	Drug	0.003926494902402066
TP53	Trastuzumab	Drug	0.00394885961514143
TP53	Flexible Heteroarotinoid Sulfur Heteroarotinoid A2	Drug	0.00395613583926243
TP53	BTK Inhibitor	Drug	0.003975198027205819
TP53	Aurora A Kinase Inhibitor MK5108	Drug	0.004096555406717151
TP53	Diindolylmethane	Drug	0.004145385043258706
TP53	EBV-encoded nuclear antigen 1	Drug	0.004162085484147042
TP53	p-Chloroamphetamine	Drug	0.004203624075227009
TP53	Mitotane	Drug	0.004203697354944492
TP53	Nitric Oxide	Drug	0.004223699125949192
TP53	CDK Inhibitor SNS-032	Drug	0.004232353150216716
TP53	N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride	Drug	0.004265672146737887
TP53	Sotorasib	Drug	0.004281755195863228
TP53	Dactolisib	Drug	0.00428922212510611
TP53	ERK Inhibitor	Drug	0.004293109997171967
TP53	sempervirine	Drug	0.00429824793089577
TP53	ATM Kinase Inhibitor AZD1390	Drug	0.00429824793089577
TP53	Methanesulfonic Acid	Drug	0.004328766226216623
TP53	Heparin	Drug	0.00433403454704483
TP53	R-CHOP Regimen	Drug	0.0043544051524784565
TP53	Buparlisib	Drug	0.0044381257059084925
TP53	Trametinib	Drug	0.004446838792554006
TP53	nobiletin	Drug	0.0044508388735246445
TP53	Naringenin	Drug	0.004455180252069958
TP53	Genistein	Drug	0.0044556937998855295
TP53	evodiamine	Drug	0.004457468984213226
TP53	Luminespib	Drug	0.004463566415606612
TP53	Fisetin	Drug	0.004480723593400945
TP53	Tinostamustine	Drug	0.004483022558549584
TP53	Aurora Kinase Inhibitor MLN8054	Drug	0.004511569427174067
TP53	Diosgenin	Drug	0.004529688072041352
TP53	Ethylnitrosourea	Drug	0.0045300075219033165
TP53	Rucaparib	Drug	0.004557768230140111
TP53	Perifosine	Drug	0.004559400183383726
TP53	Pembrolizumab	Drug	0.0045950435212017285
TP53	piperlonguminine	Drug	0.004612278690709425
TP53	Berubicin	Drug	0.004617540901962533
TP53	Ibrutinib/Obinutuzumab Regimen	Drug	0.004617540901962533
TP53	Akt Inhibitor MK2206	Drug	0.004632341711799758
TP53	Enzalutamide	Drug	0.004648550606732088
TP53	Fulvestrant	Drug	0.0046698802255096105
TP53	Pyrrolidonecarboxylic Acid	Drug	0.004676181723875498
TP53	Triptolide Analog	Drug	0.004791856165654183
TP53	Preoperative Chemotherapy	Drug	0.004792706891250719
TP53	chrysin	Drug	0.004799912903659933
TP53	Formononetin	Drug	0.004800621286720284
TP53	N,N,N',N'-tetrakis(2-pyridylmethyl)ethylenediamine	Drug	0.004820734462826326
TP53	Zinostatin	Drug	0.004835406397249241
TP53	Thymidylate Synthase Inhibitor	Drug	0.004837775489155045
TP53	pentagalloylglucose	Drug	0.004854009783556751
TP53	Entinostat	Drug	0.004865525677231119
TP53	Ferrous Sulfate	Drug	0.0049267205150884934
TP53	Caffeic Acid Phenethyl Ester	Drug	0.004928375431563772
TP53	Alpelisib	Drug	0.004978513823875899
TP53	MART-1 Antigen	Drug	0.005020537477487225
TP53	Mimosine	Drug	0.005031728402583962
TP53	Zebularine	Drug	0.005032002602275005
TP53	gambogic acid	Drug	0.005036866224665786
TP53	Chlorambucil	Drug	0.005043546588607524
TP53	methylselenic acid	Drug	0.005072424059651537
TP53	acacetin	Drug	0.0050745180056720445
TP53	CHK1 Inhibitor PF-477736	Drug	0.005079601050689184
TP53	Aurora A Kinase/Tyrosine Kinase Inhibitor ENMD-2076	Drug	0.005111216448526607
TP53	Danusertib	Drug	0.005153846779991385
TP53	Adenovector Encoding MDA7	Drug	0.0051939719649581025
TP53	Dicycloplatin	Drug	0.0051939719649581025
TP53	Autologous Dendritic Cells Transduced with Wild-type p53 Adenovirus Vaccine	Drug	0.0051939719649581025
TP53	Dichlororibofuranosylbenzimidazole	Drug	0.005197408558619826
TP53	Geldanamycin Analogue	Drug	0.005213068083554486
TP53	Beta-Sitosterol	Drug	0.005284931233000738
TP53	2',7'-dichlorofluorescein	Drug	0.0053284622212505794
TP53	Lisaftoclax	Drug	0.0054036514793430485
TP53	Therapeutic Hydrocortisone	Drug	0.005434527416336653
TP53	Pirtobrutinib	Drug	0.0054526045558069966
TP53	Indole-3-Carbinol	Drug	0.005464611514018259
TP53	Thymine	Drug	0.0055154721674642295
TP53	Silmitasertib	Drug	0.0055483728032826325
TP53	N-(2-mercaptoethyl)-1,3-diaminopropane	Drug	0.005554352095379745
TP53	Folitixorin	Drug	0.005557599585729164
TP53	eupatilin	Drug	0.005595974060109602
TP53	Methylselenocysteine	Drug	0.005631911983497074
TP53	Serum Albumin, Human	Drug	0.005632208944954454
TP53	Recombinant Transforming Growth Factor	Drug	0.005672963751701388
TP53	Epigallocatechin	Drug	0.005677516797513629
TP53	Afimoxifene	Drug	0.005692119163253257
TP53	Radicicol	Drug	0.005723998308177624
TP53	Monophosphoryl Lipid A	Drug	0.005741936116952148
TP53	Cysteine	Drug	0.005780403359552641
TP53	matrine	Drug	0.00582650045734999
TP53	epicatechin gallate	Drug	0.005835875127788448
TP53	costunolide	Drug	0.005861309743401977
TP53	CXCR1/2 Inhibitor SX-682	Drug	0.00591073776790676
TP53	10-hydroxycamptothecin	Drug	0.005952805955960759
TP53	Tucidinostat	Drug	0.005964554418151985
TP53	Metformin	Drug	0.005972629133266617
TP53	Capivasertib	Drug	0.005973966735957576
TP53	Hexamethylene Bisacetamide	Drug	0.006015079732035691
TP53	resazurin	Drug	0.006068482493777571
TP53	Brachyury protein	Drug	0.006110825244881994
TP53	Cytidine	Drug	0.006114118299791883
TP53	sennoside E	Drug	0.006119219387962776
TP53	eupaformosanin	Drug	0.006119219387962776
TP53	austrobailignan 1	Drug	0.006119219387962776
TP53	p38 MAPK Inhibitor LY3007113	Drug	0.006119219387962776
TP53	ALK/c-Met Inhibitor  TQ-B3139	Drug	0.006119219387962776
TP53	Anti-BCMA/PBD ADC MEDI2228	Drug	0.006119219387962776
TP53	Aspacytarabine	Drug	0.006119219387962776
TP53	Maraba Oncolytic Virus Expressing Mutant HPV E6/E7	Drug	0.006119219387962776
TP53	Aryl Hydrocarbon Receptor Antagonist BAY2416964	Drug	0.006119219387962776
TP53	APC Vaccine	Drug	0.006119219387962776
TP53	Naratuximab	Drug	0.006119219387962776
TP53	Ilacirnon	Drug	0.006119219387962776
TP53	CDK7 Inhibitor XL102	Drug	0.006119219387962776
TP53	FOLFOX-Nivolumab Regimen	Drug	0.006119219387962776
TP53	xanafide	Drug	0.006119219387962776
TP53	Vinorelbine	Drug	0.0061648299291338195
TP53	HDAC Inhibitor MPT0E028	Drug	0.006194569162285455
TP53	Chk1 Inhibitor GDC-0575	Drug	0.006194569162285455
TP53	Ziftomenib	Drug	0.006194569162285455
TP53	beta-penta-O-galloyl-glucose	Drug	0.00621947325350899
TP53	S-Nitrosoglutathione	Drug	0.006229126335566589
TP53	Stigmasterol	Drug	0.006249472999190198
TP53	Daunorubicin	Drug	0.006269204037624411
TP53	dioscin	Drug	0.00628300314683586
TP53	Didox	Drug	0.006316222434795379
TP53	Pterostilbene	Drug	0.006323818302113092
TP53	Thioacetamide	Drug	0.006352534393630952
TP53	Liposome-encapsulated Daunorubicin-Cytarabine	Drug	0.006390188341435145
TP53	Zanubrutinib	Drug	0.006418227690531663
TP53	N-methyladenosine	Drug	0.006463353468925711
TP53	Ganetespib	Drug	0.006466482101197711
TP53	Morphine	Drug	0.006469712720656624
TP53	Gallocatechin	Drug	0.006495901616916008
TP53	Sulindac	Drug	0.006551030926188935
TP53	aminoflavone	Drug	0.0065659493624696
TP53	Unesbulin	Drug	0.006633373843696737
TP53	Sabatolimab	Drug	0.006633373843696737
TP53	MOMP Regimen	Drug	0.0067071167817668925
TP53	Phosphates	Drug	0.006715193722810599
TP53	C 1027	Drug	0.006776713308493105
TP53	Caffeine	Drug	0.006787152456774443
TP53	Vinblastine	Drug	0.006798176505691011
TP53	Picoplatin	Drug	0.006813332856533418
TP53	Penicillin G	Drug	0.006845290077771983
TP53	Belinostat	Drug	0.006878407566110109
TP53	Recombinant Amphiregulin	Drug	0.0069217770463579
TP53	Acoustic Coupling Fluid	Drug	0.006945688741164266
TP53	cucurbitacin B	Drug	0.006974757176716801
TP53	ethyl 4-isothiocyanatobutanoate	Drug	0.0069903271716527
TP53	Eragidomide	Drug	0.0069903271716527
TP53	Decitabine/Venetoclax Regimen	Drug	0.0069903271716527
TP53	Ursolic Acid	Drug	0.00700372833899552
TP53	monodansylcadaverine	Drug	0.007043897584271895
TP53	9-hydroxyellipticine	Drug	0.00710890233903762
TP53	EPINEPHRINE	Drug	0.007150341584667089
TP53	Diallyl Trisulfide	Drug	0.007221279556473514
TP53	Ethanol	Drug	0.007225571379864569
TP53	1,2-dielaidoylphosphatidylethanolamine	Drug	0.007238180545794306
TP53	PI3K/mTOR Kinase Inhibitor PF-04691502	Drug	0.007254993244999168
TP53	Veliparib	Drug	0.007256182081044831
TP53	Diallyl Disulfide	Drug	0.007262926879877209
TP53	Okadaic Acid	Drug	0.007287742495559078
TP53	Retro-Inverso Peptide	Drug	0.007294762118795654
TP53	casticin	Drug	0.007326741187865964
TP53	Vosaroxin	Drug	0.007393825428282067
TP53	Salicylic Acid	Drug	0.007442961422558884
TP53	Fluorides	Drug	0.007472478247511943
TP53	cyanoginosin LR	Drug	0.007543803146318274
TP53	Seocalcitol	Drug	0.007569722886550956
TP53	Mapatumumab	Drug	0.007592284192810183
TP53	4-hydroxy-2-nonenal	Drug	0.007601745116989167
TP53	Recombinant Transforming Growth Factor-Beta 1	Drug	0.007612866209741651
TP53	Acalabrutinib	Drug	0.007614966750952646
TP53	Cenersen	Drug	0.007672520889440859
TP53	Aminoimidazole Carboxamide	Drug	0.007679015392411969
TP53	Afatinib	Drug	0.0077364063973859015
TP53	Satraplatin	Drug	0.007753354731613377
TP53	honokiol	Drug	0.007762853564460642
TP53	DNA Repair Inhibiting Oligonucleotide	Drug	0.007790959001030091
TP53	Brexucabtagene Autoleucel	Drug	0.007791659670586114
TP53	3-Nitrotyrosine	Drug	0.007808774678533306
TP53	C 1311	Drug	0.007812386103752657
TP53	SarCNU	Drug	0.007823302852338183
TP53	Vemurafenib	Drug	0.007950166454063955
TP53	Glycerol	Drug	0.00802942751437848
TP53	Sodium Tetradecyl Sulfate	Drug	0.008040749894352084
TP53	Targeted Therapy Agent	Drug	0.008042261520446676
